"agno","mes","dia","valor","sitio"
2024,8,1,89.2,"Pichoy Valdivia"
2024,9,1,200.2,"Pichoy Valdivia"
2024,10,1,27.2,"Pichoy Valdivia"
2024,11,1,85,"Pichoy Valdivia"
2024,12,1,9.4,"Pichoy Valdivia"
2025,1,1,27,"Pichoy Valdivia"
2025,2,1,34.4,"Pichoy Valdivia"
2025,3,1,83.2,"Pichoy Valdivia"
2025,4,1,154.2,"Pichoy Valdivia"
1950,1,1,24,"El Tepual Puerto Montt"
1950,2,1,143,"El Tepual Puerto Montt"
1950,3,1,203,"El Tepual Puerto Montt"
1950,4,1,181.5,"El Tepual Puerto Montt"
1950,5,1,240.5,"El Tepual Puerto Montt"
1950,6,1,422.9,"El Tepual Puerto Montt"
1950,7,1,222.4,"El Tepual Puerto Montt"
1950,8,1,280.5,"El Tepual Puerto Montt"
1950,9,1,149.3,"El Tepual Puerto Montt"
1950,10,1,78.8,"El Tepual Puerto Montt"
1950,11,1,130.2,"El Tepual Puerto Montt"
1950,12,1,116.5,"El Tepual Puerto Montt"
1951,1,1,178,"El Tepual Puerto Montt"
1951,2,1,51.5,"El Tepual Puerto Montt"
1951,3,1,48,"El Tepual Puerto Montt"
1951,4,1,43.5,"El Tepual Puerto Montt"
1951,5,1,440.5,"El Tepual Puerto Montt"
1951,6,1,181,"El Tepual Puerto Montt"
1951,7,1,211,"El Tepual Puerto Montt"
1951,8,1,130.3,"El Tepual Puerto Montt"
1951,9,1,209.1,"El Tepual Puerto Montt"
1951,10,1,138.2,"El Tepual Puerto Montt"
1951,11,1,122.9,"El Tepual Puerto Montt"
1951,12,1,93.5,"El Tepual Puerto Montt"
1952,1,1,28.6,"El Tepual Puerto Montt"
1952,2,1,43.2,"El Tepual Puerto Montt"
1952,3,1,238.5,"El Tepual Puerto Montt"
1952,4,1,59.6,"El Tepual Puerto Montt"
1952,5,1,252.5,"El Tepual Puerto Montt"
1952,6,1,111,"El Tepual Puerto Montt"
1952,7,1,205,"El Tepual Puerto Montt"
1952,8,1,153.7,"El Tepual Puerto Montt"
1952,9,1,136.3,"El Tepual Puerto Montt"
1952,10,1,57.4,"El Tepual Puerto Montt"
1952,11,1,78.2,"El Tepual Puerto Montt"
1952,12,1,23.4,"El Tepual Puerto Montt"
1953,1,1,153.5,"El Tepual Puerto Montt"
1953,2,1,98.5,"El Tepual Puerto Montt"
1953,3,1,185.4,"El Tepual Puerto Montt"
1953,4,1,36.4,"El Tepual Puerto Montt"
1953,5,1,386.8,"El Tepual Puerto Montt"
1953,6,1,275,"El Tepual Puerto Montt"
1953,7,1,305,"El Tepual Puerto Montt"
1953,8,1,369,"El Tepual Puerto Montt"
1953,9,1,324,"El Tepual Puerto Montt"
1953,10,1,87.9,"El Tepual Puerto Montt"
1953,11,1,60,"El Tepual Puerto Montt"
1953,12,1,118,"El Tepual Puerto Montt"
1954,1,1,69.6,"El Tepual Puerto Montt"
1954,2,1,58,"El Tepual Puerto Montt"
1954,3,1,45.5,"El Tepual Puerto Montt"
1954,4,1,128.5,"El Tepual Puerto Montt"
1954,5,1,218,"El Tepual Puerto Montt"
1954,6,1,199.5,"El Tepual Puerto Montt"
1954,7,1,449.9,"El Tepual Puerto Montt"
1954,8,1,212,"El Tepual Puerto Montt"
1954,9,1,266,"El Tepual Puerto Montt"
1954,10,1,214.6,"El Tepual Puerto Montt"
1954,11,1,92.6,"El Tepual Puerto Montt"
1954,12,1,188,"El Tepual Puerto Montt"
1955,1,1,136.7,"El Tepual Puerto Montt"
1955,2,1,129.2,"El Tepual Puerto Montt"
1955,3,1,90.7,"El Tepual Puerto Montt"
1955,4,1,321.5,"El Tepual Puerto Montt"
1955,5,1,57.3,"El Tepual Puerto Montt"
1955,6,1,316.7,"El Tepual Puerto Montt"
1955,7,1,346.2,"El Tepual Puerto Montt"
1955,8,1,285.2,"El Tepual Puerto Montt"
1955,9,1,97.4,"El Tepual Puerto Montt"
1955,10,1,49.9,"El Tepual Puerto Montt"
1955,11,1,51.5,"El Tepual Puerto Montt"
1955,12,1,205.7,"El Tepual Puerto Montt"
1956,1,1,154.7,"El Tepual Puerto Montt"
1956,2,1,65.4,"El Tepual Puerto Montt"
1956,3,1,170,"El Tepual Puerto Montt"
1956,4,1,180.9,"El Tepual Puerto Montt"
1956,5,1,156.5,"El Tepual Puerto Montt"
1956,6,1,176.2,"El Tepual Puerto Montt"
1956,7,1,155.1,"El Tepual Puerto Montt"
1956,8,1,191.6,"El Tepual Puerto Montt"
1956,9,1,156.8,"El Tepual Puerto Montt"
1956,10,1,86.5,"El Tepual Puerto Montt"
1956,11,1,57.2,"El Tepual Puerto Montt"
1956,12,1,13.8,"El Tepual Puerto Montt"
1957,1,1,96.1,"El Tepual Puerto Montt"
1957,2,1,0,"El Tepual Puerto Montt"
1957,3,1,173.9,"El Tepual Puerto Montt"
1957,4,1,22.2,"El Tepual Puerto Montt"
1957,5,1,163.2,"El Tepual Puerto Montt"
1957,6,1,236.5,"El Tepual Puerto Montt"
1957,7,1,435.8,"El Tepual Puerto Montt"
1957,8,1,287.8,"El Tepual Puerto Montt"
1957,9,1,145.6,"El Tepual Puerto Montt"
1957,10,1,93.5,"El Tepual Puerto Montt"
1957,11,1,124,"El Tepual Puerto Montt"
1957,12,1,58.1,"El Tepual Puerto Montt"
1958,1,1,50.1,"El Tepual Puerto Montt"
1958,2,1,42.4,"El Tepual Puerto Montt"
1958,3,1,34.5,"El Tepual Puerto Montt"
1958,4,1,153.8,"El Tepual Puerto Montt"
1958,5,1,240.1,"El Tepual Puerto Montt"
1958,6,1,198.2,"El Tepual Puerto Montt"
1958,7,1,387.2,"El Tepual Puerto Montt"
1958,8,1,208,"El Tepual Puerto Montt"
1958,9,1,121.3,"El Tepual Puerto Montt"
1958,10,1,46.4,"El Tepual Puerto Montt"
1958,11,1,217.5,"El Tepual Puerto Montt"
1958,12,1,65.1,"El Tepual Puerto Montt"
1959,1,1,102,"El Tepual Puerto Montt"
1959,2,1,36.5,"El Tepual Puerto Montt"
1959,3,1,233.1,"El Tepual Puerto Montt"
1959,4,1,261,"El Tepual Puerto Montt"
1959,5,1,228,"El Tepual Puerto Montt"
1959,6,1,137.5,"El Tepual Puerto Montt"
1959,7,1,215,"El Tepual Puerto Montt"
1959,8,1,250,"El Tepual Puerto Montt"
1959,9,1,170,"El Tepual Puerto Montt"
1959,10,1,162.3,"El Tepual Puerto Montt"
1959,11,1,69.5,"El Tepual Puerto Montt"
1959,12,1,23,"El Tepual Puerto Montt"
1960,1,1,156.3,"El Tepual Puerto Montt"
1960,2,1,62.9,"El Tepual Puerto Montt"
1960,3,1,92.3,"El Tepual Puerto Montt"
1960,4,1,202,"El Tepual Puerto Montt"
1960,5,1,140.9,"El Tepual Puerto Montt"
1960,6,1,264.9,"El Tepual Puerto Montt"
1960,7,1,320.3,"El Tepual Puerto Montt"
1960,8,1,179.7,"El Tepual Puerto Montt"
1960,9,1,167.6,"El Tepual Puerto Montt"
1960,10,1,184.7,"El Tepual Puerto Montt"
1960,11,1,64.3,"El Tepual Puerto Montt"
1960,12,1,112.4,"El Tepual Puerto Montt"
1961,1,1,246.4,"El Tepual Puerto Montt"
1961,2,1,88,"El Tepual Puerto Montt"
1961,3,1,80.5,"El Tepual Puerto Montt"
1961,4,1,125.2,"El Tepual Puerto Montt"
1961,5,1,250.6,"El Tepual Puerto Montt"
1961,6,1,0,"El Tepual Puerto Montt"
1961,7,1,310.8,"El Tepual Puerto Montt"
1961,8,1,261.3,"El Tepual Puerto Montt"
1961,9,1,246.7,"El Tepual Puerto Montt"
1961,10,1,92.9,"El Tepual Puerto Montt"
1961,11,1,113.9,"El Tepual Puerto Montt"
1961,12,1,39.9,"El Tepual Puerto Montt"
1962,1,1,54.9,"El Tepual Puerto Montt"
1962,2,1,19.6,"El Tepual Puerto Montt"
1962,3,1,112.1,"El Tepual Puerto Montt"
1962,4,1,133,"El Tepual Puerto Montt"
1962,5,1,113.4,"El Tepual Puerto Montt"
1962,6,1,210.4,"El Tepual Puerto Montt"
1962,7,1,138,"El Tepual Puerto Montt"
1962,8,1,377.9,"El Tepual Puerto Montt"
1962,9,1,140.7,"El Tepual Puerto Montt"
1962,10,1,95.3,"El Tepual Puerto Montt"
1962,11,1,178.1,"El Tepual Puerto Montt"
1962,12,1,102.9,"El Tepual Puerto Montt"
1963,1,1,96.4,"El Tepual Puerto Montt"
1963,2,1,48.7,"El Tepual Puerto Montt"
1963,3,1,168.8,"El Tepual Puerto Montt"
1963,4,1,264.2,"El Tepual Puerto Montt"
1963,5,1,200.2,"El Tepual Puerto Montt"
1963,6,1,179.8,"El Tepual Puerto Montt"
1963,7,1,259.2,"El Tepual Puerto Montt"
1963,8,1,180.5,"El Tepual Puerto Montt"
1963,9,1,142,"El Tepual Puerto Montt"
1963,10,1,105.8,"El Tepual Puerto Montt"
1963,11,1,174.2,"El Tepual Puerto Montt"
1963,12,1,83.4,"El Tepual Puerto Montt"
1964,1,1,81.3,"El Tepual Puerto Montt"
1964,2,1,133.2,"El Tepual Puerto Montt"
1964,3,1,209.2,"El Tepual Puerto Montt"
1964,4,1,125.5,"El Tepual Puerto Montt"
1964,5,1,370.6,"El Tepual Puerto Montt"
1964,6,1,258.9,"El Tepual Puerto Montt"
1964,7,1,224.3,"El Tepual Puerto Montt"
1964,8,1,267.6,"El Tepual Puerto Montt"
1964,9,1,177.1,"El Tepual Puerto Montt"
1964,10,1,67.2,"El Tepual Puerto Montt"
1964,11,1,169.1,"El Tepual Puerto Montt"
1964,12,1,140.4,"El Tepual Puerto Montt"
1965,1,1,101.9,"El Tepual Puerto Montt"
1965,2,1,197.7,"El Tepual Puerto Montt"
1965,3,1,73.7,"El Tepual Puerto Montt"
1965,4,1,228.8,"El Tepual Puerto Montt"
1965,5,1,169.9,"El Tepual Puerto Montt"
1965,6,1,342.2,"El Tepual Puerto Montt"
1965,7,1,266.2,"El Tepual Puerto Montt"
1965,8,1,271.4,"El Tepual Puerto Montt"
1965,9,1,90.6,"El Tepual Puerto Montt"
1965,10,1,170.9,"El Tepual Puerto Montt"
1965,11,1,105.9,"El Tepual Puerto Montt"
1965,12,1,143.3,"El Tepual Puerto Montt"
1966,1,1,60.7,"El Tepual Puerto Montt"
1966,2,1,61.3,"El Tepual Puerto Montt"
1966,3,1,200.1,"El Tepual Puerto Montt"
1966,4,1,213.8,"El Tepual Puerto Montt"
1966,5,1,325.6,"El Tepual Puerto Montt"
1966,6,1,368.6,"El Tepual Puerto Montt"
1966,7,1,253.8,"El Tepual Puerto Montt"
1966,8,1,153.8,"El Tepual Puerto Montt"
1966,9,1,165.4,"El Tepual Puerto Montt"
1966,10,1,119.8,"El Tepual Puerto Montt"
1966,11,1,98,"El Tepual Puerto Montt"
1966,12,1,203.6,"El Tepual Puerto Montt"
1967,1,1,183.9,"El Tepual Puerto Montt"
1967,2,1,100.4,"El Tepual Puerto Montt"
1967,3,1,119.4,"El Tepual Puerto Montt"
1967,4,1,102.2,"El Tepual Puerto Montt"
1967,5,1,356.5,"El Tepual Puerto Montt"
1967,6,1,161.6,"El Tepual Puerto Montt"
1967,7,1,278.9,"El Tepual Puerto Montt"
1967,8,1,345.8,"El Tepual Puerto Montt"
1967,9,1,171.1,"El Tepual Puerto Montt"
1967,10,1,181.8,"El Tepual Puerto Montt"
1967,11,1,139.9,"El Tepual Puerto Montt"
1967,12,1,118.4,"El Tepual Puerto Montt"
1968,1,1,65,"El Tepual Puerto Montt"
1968,2,1,232.6,"El Tepual Puerto Montt"
1968,3,1,199.7,"El Tepual Puerto Montt"
1968,4,1,159.9,"El Tepual Puerto Montt"
1968,5,1,239.9,"El Tepual Puerto Montt"
1968,6,1,179.3,"El Tepual Puerto Montt"
1968,7,1,285.9,"El Tepual Puerto Montt"
1968,8,1,179.9,"El Tepual Puerto Montt"
1968,9,1,122.5,"El Tepual Puerto Montt"
1968,10,1,142.4,"El Tepual Puerto Montt"
1968,11,1,119.3,"El Tepual Puerto Montt"
1968,12,1,216.8,"El Tepual Puerto Montt"
1969,1,1,34.3,"El Tepual Puerto Montt"
1969,2,1,99.1,"El Tepual Puerto Montt"
1969,3,1,41.1,"El Tepual Puerto Montt"
1969,4,1,216.9,"El Tepual Puerto Montt"
1969,5,1,119.8,"El Tepual Puerto Montt"
1969,6,1,194.7,"El Tepual Puerto Montt"
1969,7,1,348.6,"El Tepual Puerto Montt"
1969,8,1,206.1,"El Tepual Puerto Montt"
1969,9,1,236.8,"El Tepual Puerto Montt"
1969,10,1,163.9,"El Tepual Puerto Montt"
1969,11,1,152,"El Tepual Puerto Montt"
1969,12,1,71.1,"El Tepual Puerto Montt"
1970,1,1,62.7,"El Tepual Puerto Montt"
1970,2,1,65.3,"El Tepual Puerto Montt"
1970,3,1,86.6,"El Tepual Puerto Montt"
1970,4,1,161.9,"El Tepual Puerto Montt"
1970,5,1,227,"El Tepual Puerto Montt"
1970,6,1,226.5,"El Tepual Puerto Montt"
1970,7,1,315.2,"El Tepual Puerto Montt"
1970,8,1,226.6,"El Tepual Puerto Montt"
1970,9,1,197.2,"El Tepual Puerto Montt"
1970,10,1,86.5,"El Tepual Puerto Montt"
1970,11,1,78.9,"El Tepual Puerto Montt"
1970,12,1,215.7,"El Tepual Puerto Montt"
1971,1,1,140.7,"El Tepual Puerto Montt"
1971,2,1,112.1,"El Tepual Puerto Montt"
1971,3,1,151.1,"El Tepual Puerto Montt"
1971,4,1,127,"El Tepual Puerto Montt"
1971,5,1,126.5,"El Tepual Puerto Montt"
1971,6,1,213.6,"El Tepual Puerto Montt"
1971,7,1,316.8,"El Tepual Puerto Montt"
1971,8,1,297.7,"El Tepual Puerto Montt"
1971,9,1,158.6,"El Tepual Puerto Montt"
1971,10,1,78.5,"El Tepual Puerto Montt"
1971,11,1,140.4,"El Tepual Puerto Montt"
1971,12,1,160.8,"El Tepual Puerto Montt"
1972,1,1,86.1,"El Tepual Puerto Montt"
1972,2,1,56.9,"El Tepual Puerto Montt"
1972,3,1,97.2,"El Tepual Puerto Montt"
1972,4,1,72,"El Tepual Puerto Montt"
1972,5,1,323.3,"El Tepual Puerto Montt"
1972,6,1,209.1,"El Tepual Puerto Montt"
1972,7,1,312.2,"El Tepual Puerto Montt"
1972,8,1,206.9,"El Tepual Puerto Montt"
1972,9,1,132.4,"El Tepual Puerto Montt"
1972,10,1,187.2,"El Tepual Puerto Montt"
1972,11,1,63.2,"El Tepual Puerto Montt"
1972,12,1,70.7,"El Tepual Puerto Montt"
1973,1,1,136.3,"El Tepual Puerto Montt"
1973,2,1,73.5,"El Tepual Puerto Montt"
1973,3,1,73,"El Tepual Puerto Montt"
1973,4,1,120.2,"El Tepual Puerto Montt"
1973,5,1,187.5,"El Tepual Puerto Montt"
1973,6,1,337.6,"El Tepual Puerto Montt"
1973,7,1,152.8,"El Tepual Puerto Montt"
1973,8,1,195,"El Tepual Puerto Montt"
1973,9,1,100.6,"El Tepual Puerto Montt"
1973,10,1,124.5,"El Tepual Puerto Montt"
1973,11,1,68.8,"El Tepual Puerto Montt"
1973,12,1,70.1,"El Tepual Puerto Montt"
1974,1,1,106.8,"El Tepual Puerto Montt"
1974,2,1,93.8,"El Tepual Puerto Montt"
1974,3,1,119.7,"El Tepual Puerto Montt"
1974,4,1,51.6,"El Tepual Puerto Montt"
1974,5,1,270.5,"El Tepual Puerto Montt"
1974,6,1,220.6,"El Tepual Puerto Montt"
1974,7,1,193.6,"El Tepual Puerto Montt"
1974,8,1,154.7,"El Tepual Puerto Montt"
1974,9,1,71.7,"El Tepual Puerto Montt"
1974,10,1,62,"El Tepual Puerto Montt"
1974,11,1,121.8,"El Tepual Puerto Montt"
1974,12,1,66.6,"El Tepual Puerto Montt"
1975,1,1,36,"El Tepual Puerto Montt"
1975,2,1,147.8,"El Tepual Puerto Montt"
1975,3,1,91,"El Tepual Puerto Montt"
1975,4,1,257.5,"El Tepual Puerto Montt"
1975,5,1,230.8,"El Tepual Puerto Montt"
1975,6,1,197.2,"El Tepual Puerto Montt"
1975,7,1,180.2,"El Tepual Puerto Montt"
1975,8,1,147.3,"El Tepual Puerto Montt"
1975,9,1,132.9,"El Tepual Puerto Montt"
1975,10,1,106.5,"El Tepual Puerto Montt"
1975,11,1,164.1,"El Tepual Puerto Montt"
1975,12,1,113.2,"El Tepual Puerto Montt"
1976,1,1,101.6,"El Tepual Puerto Montt"
1976,2,1,42,"El Tepual Puerto Montt"
1976,3,1,72.7,"El Tepual Puerto Montt"
1976,4,1,67.4,"El Tepual Puerto Montt"
1976,5,1,244,"El Tepual Puerto Montt"
1976,6,1,330,"El Tepual Puerto Montt"
1976,7,1,217.6,"El Tepual Puerto Montt"
1976,8,1,119.3,"El Tepual Puerto Montt"
1976,9,1,99.9,"El Tepual Puerto Montt"
1976,10,1,89.2,"El Tepual Puerto Montt"
1976,11,1,117.4,"El Tepual Puerto Montt"
1976,12,1,191.6,"El Tepual Puerto Montt"
1977,1,1,84.8,"El Tepual Puerto Montt"
1977,2,1,99.6,"El Tepual Puerto Montt"
1977,3,1,81.5,"El Tepual Puerto Montt"
1977,4,1,165.2,"El Tepual Puerto Montt"
1977,5,1,195.4,"El Tepual Puerto Montt"
1977,6,1,342.7,"El Tepual Puerto Montt"
1977,7,1,356.6,"El Tepual Puerto Montt"
1977,8,1,180,"El Tepual Puerto Montt"
1977,9,1,150.2,"El Tepual Puerto Montt"
1977,10,1,227.9,"El Tepual Puerto Montt"
1977,11,1,206.5,"El Tepual Puerto Montt"
1977,12,1,38.6,"El Tepual Puerto Montt"
1978,1,1,104.7,"El Tepual Puerto Montt"
1978,2,1,66.4,"El Tepual Puerto Montt"
1978,3,1,62.9,"El Tepual Puerto Montt"
1978,4,1,68.1,"El Tepual Puerto Montt"
1978,5,1,321.6,"El Tepual Puerto Montt"
1978,6,1,113,"El Tepual Puerto Montt"
1978,7,1,423.6,"El Tepual Puerto Montt"
1978,8,1,168.7,"El Tepual Puerto Montt"
1978,9,1,183.3,"El Tepual Puerto Montt"
1978,10,1,180.8,"El Tepual Puerto Montt"
1978,11,1,89.4,"El Tepual Puerto Montt"
1978,12,1,23.4,"El Tepual Puerto Montt"
1979,1,1,38.7,"El Tepual Puerto Montt"
1979,2,1,52.8,"El Tepual Puerto Montt"
1979,3,1,62.6,"El Tepual Puerto Montt"
1979,4,1,117,"El Tepual Puerto Montt"
1979,5,1,313.1,"El Tepual Puerto Montt"
1979,6,1,170,"El Tepual Puerto Montt"
1979,7,1,228.9,"El Tepual Puerto Montt"
1979,8,1,336.9,"El Tepual Puerto Montt"
1979,9,1,130.5,"El Tepual Puerto Montt"
1979,10,1,177.6,"El Tepual Puerto Montt"
1979,11,1,130.3,"El Tepual Puerto Montt"
1979,12,1,56.3,"El Tepual Puerto Montt"
1980,1,1,57.9,"El Tepual Puerto Montt"
1980,2,1,174.4,"El Tepual Puerto Montt"
1980,3,1,100.9,"El Tepual Puerto Montt"
1980,4,1,227.1,"El Tepual Puerto Montt"
1980,5,1,282.8,"El Tepual Puerto Montt"
1980,6,1,201.1,"El Tepual Puerto Montt"
1980,7,1,164.2,"El Tepual Puerto Montt"
1980,8,1,205.4,"El Tepual Puerto Montt"
1980,9,1,149.4,"El Tepual Puerto Montt"
1980,10,1,23.3,"El Tepual Puerto Montt"
1980,11,1,129.6,"El Tepual Puerto Montt"
1980,12,1,123.6,"El Tepual Puerto Montt"
1981,1,1,116.9,"El Tepual Puerto Montt"
1981,2,1,55,"El Tepual Puerto Montt"
1981,3,1,106.1,"El Tepual Puerto Montt"
1981,4,1,117.4,"El Tepual Puerto Montt"
1981,5,1,378.1,"El Tepual Puerto Montt"
1981,6,1,323,"El Tepual Puerto Montt"
1981,7,1,196.9,"El Tepual Puerto Montt"
1981,8,1,167.6,"El Tepual Puerto Montt"
1981,9,1,193.4,"El Tepual Puerto Montt"
1981,10,1,84.6,"El Tepual Puerto Montt"
1981,11,1,76.8,"El Tepual Puerto Montt"
1981,12,1,94.3,"El Tepual Puerto Montt"
1982,1,1,88.7,"El Tepual Puerto Montt"
1982,2,1,92.5,"El Tepual Puerto Montt"
1982,3,1,69.7,"El Tepual Puerto Montt"
1982,4,1,66.2,"El Tepual Puerto Montt"
1982,5,1,386.2,"El Tepual Puerto Montt"
1982,6,1,222.6,"El Tepual Puerto Montt"
1982,7,1,200.2,"El Tepual Puerto Montt"
1982,8,1,291.4,"El Tepual Puerto Montt"
1982,9,1,120.7,"El Tepual Puerto Montt"
1982,10,1,141.6,"El Tepual Puerto Montt"
1982,11,1,105,"El Tepual Puerto Montt"
1982,12,1,38.2,"El Tepual Puerto Montt"
1983,1,1,73.5,"El Tepual Puerto Montt"
1983,2,1,60.7,"El Tepual Puerto Montt"
1983,3,1,67.5,"El Tepual Puerto Montt"
1983,4,1,145.8,"El Tepual Puerto Montt"
1983,5,1,178.5,"El Tepual Puerto Montt"
1983,6,1,175,"El Tepual Puerto Montt"
1983,7,1,169.4,"El Tepual Puerto Montt"
1983,8,1,149.4,"El Tepual Puerto Montt"
1983,9,1,145.6,"El Tepual Puerto Montt"
1983,10,1,110.6,"El Tepual Puerto Montt"
1983,11,1,49.5,"El Tepual Puerto Montt"
1983,12,1,28.6,"El Tepual Puerto Montt"
1984,1,1,124.4,"El Tepual Puerto Montt"
1984,2,1,151.3,"El Tepual Puerto Montt"
1984,3,1,51.3,"El Tepual Puerto Montt"
1984,4,1,121.3,"El Tepual Puerto Montt"
1984,5,1,207.7,"El Tepual Puerto Montt"
1984,6,1,187,"El Tepual Puerto Montt"
1984,7,1,178.7,"El Tepual Puerto Montt"
1984,8,1,73.2,"El Tepual Puerto Montt"
1984,9,1,151.8,"El Tepual Puerto Montt"
1984,10,1,179,"El Tepual Puerto Montt"
1984,11,1,61.5,"El Tepual Puerto Montt"
1984,12,1,79.5,"El Tepual Puerto Montt"
1985,1,1,92.8,"El Tepual Puerto Montt"
1985,2,1,113.3,"El Tepual Puerto Montt"
1985,3,1,75.7,"El Tepual Puerto Montt"
1985,4,1,177.9,"El Tepual Puerto Montt"
1985,5,1,313.7,"El Tepual Puerto Montt"
1985,6,1,236.7,"El Tepual Puerto Montt"
1985,7,1,218.2,"El Tepual Puerto Montt"
1985,8,1,130.1,"El Tepual Puerto Montt"
1985,9,1,113.4,"El Tepual Puerto Montt"
1985,10,1,95.4,"El Tepual Puerto Montt"
1985,11,1,107.9,"El Tepual Puerto Montt"
1985,12,1,67,"El Tepual Puerto Montt"
1986,1,1,105.4,"El Tepual Puerto Montt"
1986,2,1,97.1,"El Tepual Puerto Montt"
1986,3,1,138.8,"El Tepual Puerto Montt"
1986,4,1,203.5,"El Tepual Puerto Montt"
1986,5,1,201.6,"El Tepual Puerto Montt"
1986,6,1,245.8,"El Tepual Puerto Montt"
1986,7,1,106.6,"El Tepual Puerto Montt"
1986,8,1,142.2,"El Tepual Puerto Montt"
1986,9,1,109.7,"El Tepual Puerto Montt"
1986,10,1,97.7,"El Tepual Puerto Montt"
1986,11,1,146.5,"El Tepual Puerto Montt"
1986,12,1,46.3,"El Tepual Puerto Montt"
1987,1,1,43.9,"El Tepual Puerto Montt"
1987,2,1,68.8,"El Tepual Puerto Montt"
1987,3,1,86.6,"El Tepual Puerto Montt"
1987,4,1,154.2,"El Tepual Puerto Montt"
1987,5,1,130.6,"El Tepual Puerto Montt"
1987,6,1,145.5,"El Tepual Puerto Montt"
1987,7,1,241.4,"El Tepual Puerto Montt"
1987,8,1,135,"El Tepual Puerto Montt"
1987,9,1,157.7,"El Tepual Puerto Montt"
1987,10,1,126.1,"El Tepual Puerto Montt"
1987,11,1,49,"El Tepual Puerto Montt"
1987,12,1,86.1,"El Tepual Puerto Montt"
1988,1,1,83.9,"El Tepual Puerto Montt"
1988,2,1,19.7,"El Tepual Puerto Montt"
1988,3,1,99.9,"El Tepual Puerto Montt"
1988,4,1,100.7,"El Tepual Puerto Montt"
1988,5,1,110.6,"El Tepual Puerto Montt"
1988,6,1,194.7,"El Tepual Puerto Montt"
1988,7,1,79.5,"El Tepual Puerto Montt"
1988,8,1,194.5,"El Tepual Puerto Montt"
1988,9,1,99,"El Tepual Puerto Montt"
1988,10,1,118.7,"El Tepual Puerto Montt"
1988,11,1,50.9,"El Tepual Puerto Montt"
1988,12,1,122.7,"El Tepual Puerto Montt"
1989,1,1,81.7,"El Tepual Puerto Montt"
1989,2,1,69.6,"El Tepual Puerto Montt"
1989,3,1,121.5,"El Tepual Puerto Montt"
1989,4,1,122.9,"El Tepual Puerto Montt"
1989,5,1,49.4,"El Tepual Puerto Montt"
1989,6,1,147.2,"El Tepual Puerto Montt"
1989,7,1,166.1,"El Tepual Puerto Montt"
1989,8,1,278.9,"El Tepual Puerto Montt"
1989,9,1,104.8,"El Tepual Puerto Montt"
1989,10,1,77.6,"El Tepual Puerto Montt"
1989,11,1,104,"El Tepual Puerto Montt"
1989,12,1,168.9,"El Tepual Puerto Montt"
1990,1,1,50.5,"El Tepual Puerto Montt"
1990,2,1,70.7,"El Tepual Puerto Montt"
1990,3,1,98.6,"El Tepual Puerto Montt"
1990,4,1,210.4,"El Tepual Puerto Montt"
1990,5,1,220.7,"El Tepual Puerto Montt"
1990,6,1,242.7,"El Tepual Puerto Montt"
1990,7,1,155.3,"El Tepual Puerto Montt"
1990,8,1,155.4,"El Tepual Puerto Montt"
1990,9,1,184.1,"El Tepual Puerto Montt"
1990,10,1,138.9,"El Tepual Puerto Montt"
1990,11,1,81.8,"El Tepual Puerto Montt"
1990,12,1,99.4,"El Tepual Puerto Montt"
1991,1,1,96.1,"El Tepual Puerto Montt"
1991,2,1,47.9,"El Tepual Puerto Montt"
1991,3,1,84.4,"El Tepual Puerto Montt"
1991,4,1,123.8,"El Tepual Puerto Montt"
1991,5,1,233.4,"El Tepual Puerto Montt"
1991,6,1,133.1,"El Tepual Puerto Montt"
1991,7,1,176.2,"El Tepual Puerto Montt"
1991,8,1,139,"El Tepual Puerto Montt"
1991,9,1,200.3,"El Tepual Puerto Montt"
1991,10,1,107.5,"El Tepual Puerto Montt"
1991,11,1,92.4,"El Tepual Puerto Montt"
1991,12,1,310.7,"El Tepual Puerto Montt"
1992,1,1,13.2,"El Tepual Puerto Montt"
1992,2,1,204.7,"El Tepual Puerto Montt"
1992,3,1,129.8,"El Tepual Puerto Montt"
1992,4,1,248,"El Tepual Puerto Montt"
1992,5,1,246,"El Tepual Puerto Montt"
1992,6,1,218.1,"El Tepual Puerto Montt"
1992,7,1,108.8,"El Tepual Puerto Montt"
1992,8,1,110.4,"El Tepual Puerto Montt"
1992,9,1,202.8,"El Tepual Puerto Montt"
1992,10,1,288.2,"El Tepual Puerto Montt"
1992,11,1,100,"El Tepual Puerto Montt"
1992,12,1,125.4,"El Tepual Puerto Montt"
1993,1,1,72.4,"El Tepual Puerto Montt"
1993,2,1,39.7,"El Tepual Puerto Montt"
1993,3,1,176,"El Tepual Puerto Montt"
1993,4,1,226,"El Tepual Puerto Montt"
1993,5,1,259,"El Tepual Puerto Montt"
1993,6,1,263.4,"El Tepual Puerto Montt"
1993,7,1,232.7,"El Tepual Puerto Montt"
1993,8,1,96.9,"El Tepual Puerto Montt"
1993,9,1,50.4,"El Tepual Puerto Montt"
1993,10,1,124.9,"El Tepual Puerto Montt"
1993,11,1,180.5,"El Tepual Puerto Montt"
1993,12,1,90,"El Tepual Puerto Montt"
1994,1,1,80.2,"El Tepual Puerto Montt"
1994,2,1,41.6,"El Tepual Puerto Montt"
1994,3,1,58.8,"El Tepual Puerto Montt"
1994,4,1,152,"El Tepual Puerto Montt"
1994,5,1,247.8,"El Tepual Puerto Montt"
1994,6,1,313.4,"El Tepual Puerto Montt"
1994,7,1,214.8,"El Tepual Puerto Montt"
